PlotNo,Subplot,Month,Layer,Taxon,EuroMed,cover,height,Biomass,Seedling,Juvenile,FlowerBud,Flowering,Fruiting,PostFruiting,Vegetative,MowFreq,n_mow_events_befre_sampling,status,functional_group,lifespan_annual,lifespan_biennialOrShortLived,lifespan_perennial,raunkiaer_phanerophyte,raunkiaer_chamaephyte,raunkiaer_hemicryptophyte,raunkiaer_geophyte,raunkiaer_hydrophyte,raunkiaer_therophyte,lifeform_tree,lifeform_shrub,lifeform_semishrub,lifeform_herbPoli,lifeform_herbMono,lifeform_epiphyte,lifeform_lianaWoody,lifeform_lianaHerb,Disturbance.Severity,Disturbance.Frequency,Mowing.Frequency,Grazing.Pressure,Soil.Disturbance,Neophyte,Endangered,phen_sum,Annuals,ShortLived,Perennials,Neophytes,Endangereds
BC16,SE,March,H,Trifolium pratensis,Trifolium pratense,1,3.5,3.5,0,0,0,0,0,0,3.5,regular,0,NotEndangered,legume,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51602,1.37487,0.89491,0.26179,0.32262,0,0,1,0,0,3.5,0,0
BC16,SE,March,H,Trifolium repens,Trifolium repens,3,4.333333333333333,13,0,0,0,0,0,0,13,regular,0,NotEndangered,legume,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.53223,1.73719,0.94278,0.39374,0.35054,0,0,1,0,0,13,0,0
BC16,SE,March,H,Veronica arvensis,Veronica arvensis,0.01,1,0.01,0.01,0,0,0,0,0,0,regular,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.64871,1.70759,0.56937,0.21649,0.54803,0,0,1,0.01,0,0,0,0
BC16,SE,March,H,Veronica sublobata,Veronica sublobata,0.1,1,0.1,0,0,0,0.1,0,0,0,regular,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.78059,0.54418,0.26733,0.16232,0.54354,0,0,1,0.1,0,0,0,0
BC16,SE,March,H,Vicia lathyroides,Vicia lathyroides,0.1,4.333333333333333,0.43333333333333335,0,0,0,0,0,0,0.43333333333333335,regular,0,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46977,1.10195,0.42632,0.30568,0.32815,0,0,1,0.43333333333333335,0,0,0,0
BC16,NW,May,H,Achillea millefolium,Achillea millefolium (aggr.),10,7.666666666666667,76.66666666666667,0,0,0,0,0,0,76.66666666666667,regular,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.54139,1.31363,0.8112,0.25085,0.32953,0,0,1,0,0,76.66666666666667,0,0
BC16,NW,May,H,Agrostis capillaris,Agrostis capillaris,20,26,520,0,0,0,520,0,0,0,regular,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52099,0.86379,0.57578,0.29897,0.2949,0,0,1,0,0,520,0,0
BC16,NW,May,H,Bellis perennis,Bellis perennis,3,8.666666666666666,26,0,0,0,13,13,0,0,regular,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51276,1.51667,0.98959,0.46997,0.3594,0,0,2,0,0,26,0,0
BC16,NW,May,H,Bromus mollis,Bromus hordeaceus,2,45.666666666666664,91.33333333333331,0,0,0,45.66666666666666,45.66666666666666,0,0,regular,0,NotEndangered,graminoid,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.55139,1.75426,0.95232000000000006,0.27891,0.39876,0,0,2,91.33333333333331,0,0,0,0
BC16,NW,May,H,Carex caryophyllea,Carex caryophyllea,0.5,5.833333333333333,2.9166666666666665,0,0,0,2.9166666666666665,0,0,0,regular,0,Endangered (2),graminoid,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.48299,1.23049,0.67251,0.29988,0.18368,0,0,1,0,0,2.9166666666666665,0,0
BC16,NW,May,H,Cerastium semidecandrum,Cerastium semidecandrum,0.1,11.666666666666666,1.1666666666666667,0,0,0,0,1.1666666666666667,0,0,regular,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46249,1.39189,0.38437,0.30571,0.38883,0,0,1,1.1666666666666667,0,0,0,0
BC16,NW,May,H,Festuca rubra,Festuca rubra,15,38,570,0,0,0,285,285,0,0,regular,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,2,0,0,570,0,0
BC16,NW,May,H,Geranium molle,Geranium molle,5,10.333333333333334,51.66666666666667,0,0,0,25.833333333333336,25.833333333333336,0,0,regular,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.62987,1.27995,0.6275,0.3036,0.42608,0,0,2,51.66666666666667,0,0,0,0
BC16,NW,May,H,Hypochaeris radicata,Hypochaeris radicata,1,6.666666666666667,6.666666666666667,0,0,0,0,0,0,6.666666666666667,regular,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.48868,1.4426,0.7278,0.33931,0.35628,0,0,1,0,0,6.666666666666667,0,0
BC16,NW,May,H,Leontodon,Leontodon,1,13,13,0,0,0,0,0,0,13,regular,0,NA,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,13,NA,NA
BC16,NW,May,H,Luzula campestris,Luzula campestris,0.5,14,7,0,0,0,0,0,0,7,regular,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.47716,1.05317,0.58717,0.25244,0.26899,0,0,1,0,0,7,0,0
BC16,NW,May,H,Poa pratensis,Poa pratensis,2,28.666666666666668,57.333333333333336,0,0,0,57.333333333333336,0,0,0,regular,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52904,1.11642,0.74801,0.282,0.30199,0,0,1,0,0,57.333333333333336,0,0
BC16,NW,May,H,Potentilla argentea,Potentilla argentea,1,12.11111111111111,12.11111111111111,0,0,0,0,0,0,12.11111111111111,regular,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.53557,1.29532,0.72298,0.28495,0.2778,0,0,1,0,0,12.11111111111111,0,0
BC16,NW,May,H,Rumex acetosa,Rumex acetosa,3,14.333333333333334,43,0,0,0,0,0,0,43,regular,0,Warning,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51255,1.42792,1.00937,0.22916,0.30884,0,0,1,0,0,43,0,0
BC16,NW,May,H,Trifolium dubium,Trifolium dubium,0.5,5.666666666666667,2.8333333333333335,0,0,0,2.8333333333333335,0,0,0,regular,0,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.50969,1.97957,1.1694,0.28385,0.36995,0,0,1,2.8333333333333335,0,0,0,0
BC16,NW,May,H,Trifolium pratensis,Trifolium pratense,5,12.333333333333334,61.66666666666667,0,0,0,61.66666666666667,0,0,0,regular,0,NotEndangered,legume,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51602,1.37487,0.89491,0.26179,0.32262,0,0,1,0,0,61.66666666666667,0,0
BC16,NW,May,H,Trifolium repens,Trifolium repens,3,7,21,0,0,0,21,0,0,0,regular,0,NotEndangered,legume,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.53223,1.73719,0.94278,0.39374,0.35054,0,0,1,0,0,21,0,0
BC16,NW,May,H,Vicia lathyroides,Vicia lathyroides,2,15.666666666666666,31.333333333333332,0,0,0,0,31.333333333333332,0,0,regular,0,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46977,1.10195,0.42632,0.30568,0.32815,0,0,1,31.333333333333332,0,0,0,0
BC16,SE,May,H,Achillea millefolium,Achillea millefolium (aggr.),20,7.666666666666667,153.33333333333334,0,0,0,0,0,0,153.33333333333334,regular,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.54139,1.31363,0.8112,0.25085,0.32953,0,0,1,0,0,153.33333333333334,0,0
BC16,SE,May,H,Agrostis capillaris,Agrostis capillaris,15,26,390,0,0,0,390,0,0,0,regular,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52099,0.86379,0.57578,0.29897,0.2949,0,0,1,0,0,390,0,0
BC16,SE,May,H,Arenaria serpyllifolia,Arenaria serpyllifolia,2,6.333333333333333,12.666666666666666,0,0,0,0,12.666666666666666,0,0,regular,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.59253,1.48069,0.44486,0.27236,0.42509,0,0,1,12.666666666666666,0,0,0,0
BC16,SE,May,H,Bellis perennis,Bellis perennis,1,8.666666666666666,8.666666666666666,0,0,0,4.333333333333333,4.333333333333333,0,0,regular,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51276,1.51667,0.98959,0.46997,0.3594,0,0,2,0,0,8.666666666666666,0,0
BC16,SE,May,H,Bromus mollis,Bromus hordeaceus,10,45.666666666666664,456.66666666666663,0,0,0,228.33333333333331,228.33333333333331,0,0,regular,0,NotEndangered,graminoid,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.55139,1.75426,0.95232000000000006,0.27891,0.39876,0,0,2,456.66666666666663,0,0,0,0
BC16,SE,May,H,Cerastium semidecandrum,Cerastium semidecandrum,0.5,11.666666666666666,5.833333333333333,0,0,0,0,5.833333333333333,0,0,regular,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46249,1.39189,0.38437,0.30571,0.38883,0,0,1,5.833333333333333,0,0,0,0
BC16,SE,May,H,Crepis capillaris,Crepis capillaris,0.1,4,0.4,0,0,0,0,0,0,0.4,regular,0,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.52833,1.63653,0.96127,0.27844,0.39266,0,0,1,0.4,0.4,0,0,0
BC16,SE,May,H,Festuca rubra,Festuca rubra,12,38,456,0,0,0,228,228,0,0,regular,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,2,0,0,456,0,0
BC16,SE,May,H,Geranium molle,Geranium molle,3,10.333333333333334,31,0,0,0,15.5,15.5,0,0,regular,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.62987,1.27995,0.6275,0.3036,0.42608,0,0,2,31,0,0,0,0
BC16,SE,May,H,Hypochaeris radicata,Hypochaeris radicata,1,6.666666666666667,6.666666666666667,0,0,0,0,0,0,6.666666666666667,regular,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.48868,1.4426,0.7278,0.33931,0.35628,0,0,1,0,0,6.666666666666667,0,0
BC16,SE,May,H,Myosotis ramosissima,Myosotis ramosissima,0.5,10.333333333333334,5.166666666666667,0,0,0,0,5.166666666666667,0,0,regular,0,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.506,1.02121,0.34316,0.25824,0.34742,0,0,1,5.166666666666667,5.166666666666667,0,0,0
BC16,SE,May,H,Narcissus,Narcissus,0.1,10,1,0,0,0,0,0,0,1,regular,0,Neophyte,other_forb,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,0
BC16,SE,May,H,Oxalis corniculata,Oxalis corniculata,1,10.666666666666666,10.666666666666666,0,0,0,0,0,0,10.666666666666666,regular,0,Neophyte,other_forb,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.76637,0.78647,0.56568,0.18972,0.47454,1,0,1,10.666666666666666,10.666666666666666,0,10.666666666666666,0
BC16,SE,May,H,Plantago lanceolata,Plantago lanceolata,0.1,10,1,0,0,0,1,0,0,0,regular,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52518,1.61045,0.96495,0.27897,0.32911,0,0,1,0,0,1,0,0
BC16,SE,May,H,Poa pratensis,Poa pratensis,1,28.666666666666668,28.666666666666668,0,0,0,28.666666666666668,0,0,0,regular,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52904,1.11642,0.74801,0.282,0.30199,0,0,1,0,0,28.666666666666668,0,0
BC16,SE,May,H,Rumex acetosa,Rumex acetosa,1,14.333333333333334,14.333333333333334,0,0,0,0,0,0,14.333333333333334,regular,0,Warning,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51255,1.42792,1.00937,0.22916,0.30884,0,0,1,0,0,14.333333333333334,0,0
BC16,SE,May,H,Trifolium dubium,Trifolium dubium,3,5.666666666666667,17,0,0,0,17,0,0,0,regular,0,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.50969,1.97957,1.1694,0.28385,0.36995,0,0,1,17,0,0,0,0
BC16,SE,May,H,Trifolium pratensis,Trifolium pratense,4,12.333333333333334,49.333333333333336,0,0,0,49.333333333333336,0,0,0,regular,0,NotEndangered,legume,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51602,1.37487,0.89491,0.26179,0.32262,0,0,1,0,0,49.333333333333336,0,0
BC16,SE,May,H,Trifolium repens,Trifolium repens,15,7,105,0,0,0,105,0,0,0,regular,0,NotEndangered,legume,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.53223,1.73719,0.94278,0.39374,0.35054,0,0,1,0,0,105,0,0
BC16,SE,May,H,Veronica arvensis,Veronica arvensis,0.1,4,0.4,0,0,0,0,0.4,0,0,regular,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.64871,1.70759,0.56937,0.21649,0.54803,0,0,1,0.4,0,0,0,0
BC16,SE,May,H,Vicia lathyroides,Vicia lathyroides,4,15.666666666666666,62.666666666666664,0,0,0,0,62.666666666666664,0,0,regular,0,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46977,1.10195,0.42632,0.30568,0.32815,0,0,1,62.666666666666664,0,0,0,0
BC16,NW,July,H,Achillea millefolium,Achillea millefolium (aggr.),20,22.333333333333332,446.66666666666663,0,0,0,446.66666666666663,0,0,0,regular,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.54139,1.31363,0.8112,0.25085,0.32953,0,0,1,0,0,446.66666666666663,0,0
BC16,NW,July,H,Agrostis capillaris,Agrostis capillaris,17,17.333333333333332,294.66666666666663,0,0,0,0,0,0,294.66666666666663,regular,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52099,0.86379,0.57578,0.29897,0.2949,0,0,1,0,0,294.66666666666663,0,0
BC16,NW,July,H,Bellis perennis,Bellis perennis,4,6.333333333333333,25.333333333333332,0,0,0,25.333333333333332,0,0,0,regular,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51276,1.51667,0.98959,0.46997,0.3594,0,0,1,0,0,25.333333333333332,0,0
BC16,NW,July,H,Bromus mollis,Bromus hordeaceus,1,14.333333333333334,14.333333333333334,0,0,0,0,0,0,14.333333333333334,regular,1,NotEndangered,graminoid,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.55139,1.75426,0.95232000000000006,0.27891,0.39876,0,0,1,14.333333333333334,0,0,0,0
BC16,NW,July,H,Carex caryophyllea,Carex caryophyllea,3,13.666666666666666,41,0,0,0,0,41,0,0,regular,1,Endangered (2),graminoid,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.48299,1.23049,0.67251,0.29988,0.18368,0,0,1,0,0,41,0,0
BC16,NW,July,H,Festuca rubra,Festuca rubra,30,11,330,0,0,0,0,0,0,330,regular,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,1,0,0,330,0,0
BC16,NW,July,H,Geranium molle,Geranium molle,6,4,24,0,0,0,0,0,0,24,regular,1,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.62987,1.27995,0.6275,0.3036,0.42608,0,0,1,24,0,0,0,0
BC16,NW,July,H,Hypochaeris radicata,Hypochaeris radicata,0.01,6.8,0.068,0,0,0,0.068,0,0,0,regular,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.48868,1.4426,0.7278,0.33931,0.35628,0,0,1,0,0,0.068,0,0
BC16,NW,July,H,Lolium perenne,Lolium perenne,8,19.666666666666668,157.33333333333334,0,0,0,0,0,0,157.33333333333334,regular,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.56333,1.72195,1.07172,0.43309,0.38415,0,0,1,0,0,157.33333333333334,0,0
BC16,NW,July,H,Luzula campestris,Luzula campestris,0.1,6,0.6000000000000001,0,0,0,0,0,0,0.6000000000000001,regular,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.47716,1.05317,0.58717,0.25244,0.26899,0,0,1,0,0,0.6000000000000001,0,0
BC16,NW,July,H,Poa pratensis,Poa pratensis,2,12,24,0,0,0,0,0,0,24,regular,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52904,1.11642,0.74801,0.282,0.30199,0,0,1,0,0,24,0,0
BC16,NW,July,H,Potentilla argentea,Potentilla argentea,0.01,7,0.07,0,0,0,0,0,0,0.07,regular,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.53557,1.29532,0.72298,0.28495,0.2778,0,0,1,0,0,0.07,0,0
BC16,NW,July,H,Rumex acetosa,Rumex acetosa,6,17,102,0,0,0,51,51,0,0,regular,1,Warning,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51255,1.42792,1.00937,0.22916,0.30884,0,0,2,0,0,102,0,0
BC16,NW,July,H,Trifolium dubium,Trifolium dubium,0.1,1.3333333333333333,0.13333333333333333,0.13333333333333333,0,0,0,0,0,0,regular,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.50969,1.97957,1.1694,0.28385,0.36995,0,0,1,0.13333333333333333,0,0,0,0
BC16,NW,July,H,Trifolium pratensis,Trifolium pratense,2,12.333333333333334,24.666666666666668,0,0,0,24.666666666666668,0,0,0,regular,1,NotEndangered,legume,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51602,1.37487,0.89491,0.26179,0.32262,0,0,1,0,0,24.666666666666668,0,0
BC16,NW,July,H,Trifolium repens,Trifolium repens,0.5,11.666666666666666,5.833333333333333,0,0,0,2.9166666666666665,2.9166666666666665,0,0,regular,1,NotEndangered,legume,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.53223,1.73719,0.94278,0.39374,0.35054,0,0,2,0,0,5.833333333333333,0,0
BC16,NW,July,H,Trisetum flavescens,Trisetum flavescens,0.3,6.666666666666667,2,0,0,0,0,0,0,2,regular,1,Neophyte,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.50653,1.58015,1.26254,0.16876,0.34689,1,0,1,0,0,2,2,0
BC16,NW,July,H,Vicia lathyroides,Vicia lathyroides,0.2,5.333333333333333,1.0666666666666669,0,0,0,0,0,0,1.0666666666666669,regular,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46977,1.10195,0.42632,0.30568,0.32815,0,0,1,1.0666666666666669,0,0,0,0
BC16,SE,July,H,Achillea millefolium,Achillea millefolium (aggr.),35,22.333333333333332,781.6666666666666,0,0,0,781.6666666666666,0,0,0,regular,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.54139,1.31363,0.8112,0.25085,0.32953,0,0,1,0,0,781.6666666666666,0,0
BC16,SE,July,H,Agrostis capillaris,Agrostis capillaris,10,17.333333333333332,173.33333333333331,0,0,0,0,0,0,173.33333333333331,regular,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52099,0.86379,0.57578,0.29897,0.2949,0,0,1,0,0,173.33333333333331,0,0
BC16,SE,July,H,Arenaria serpyllifolia,Arenaria serpyllifolia,1,7,7,0,0,0,3.5,3.5,0,0,regular,1,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.59253,1.48069,0.44486,0.27236,0.42509,0,0,2,7,0,0,0,0
BC16,SE,July,H,Bellis perennis,Bellis perennis,3,6.333333333333333,19,0,0,0,19,0,0,0,regular,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51276,1.51667,0.98959,0.46997,0.3594,0,0,1,0,0,19,0,0
BC16,SE,July,H,Bromus mollis,Bromus hordeaceus,20,14.333333333333334,286.6666666666667,0,0,0,0,0,0,286.6666666666667,regular,1,NotEndangered,graminoid,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.55139,1.75426,0.95232000000000006,0.27891,0.39876,0,0,1,286.6666666666667,0,0,0,0
BC16,SE,July,H,Elymus repens,Elytrigia repens,8,11.333333333333334,90.66666666666669,0,0,0,0,0,0,90.66666666666669,regular,1,NotEndangered,graminoid,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.62991,1.33724,0.66695,0.24132,0.39914,0,0,1,0,0,90.66666666666669,0,0
BC16,SE,July,H,Festuca rubra,Festuca rubra,8,11,88,0,0,0,0,0,0,88,regular,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,1,0,0,88,0,0
BC16,SE,July,H,Geranium molle,Geranium molle,5,4,20,0,0,0,0,0,0,20,regular,1,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.62987,1.27995,0.6275,0.3036,0.42608,0,0,1,20,0,0,0,0
BC16,SE,July,H,Oxalis corniculata,Oxalis corniculata,4,11.666666666666666,46.666666666666664,0,0,0,46.666666666666664,0,0,0,regular,1,Neophyte,other_forb,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.76637,0.78647,0.56568,0.18972,0.47454,1,0,1,46.666666666666664,46.666666666666664,0,46.666666666666664,0
BC16,SE,July,H,Plantago lanceolata,Plantago lanceolata,7,9.75,68.25,0,0,0,0,0,0,68.25,regular,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52518,1.61045,0.96495,0.27897,0.32911,0,0,1,0,0,68.25,0,0
BC16,SE,July,H,Poa pratensis,Poa pratensis,2,12,24,0,0,0,0,0,0,24,regular,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52904,1.11642,0.74801,0.282,0.30199,0,0,1,0,0,24,0,0
BC16,SE,July,H,Trifolium dubium,Trifolium dubium,0.1,1.3333333333333333,0.13333333333333333,0.13333333333333333,0,0,0,0,0,0,regular,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.50969,1.97957,1.1694,0.28385,0.36995,0,0,1,0.13333333333333333,0,0,0,0
BC16,SE,July,H,Trifolium pratensis,Trifolium pratense,3,12.333333333333334,37,0,0,0,37,0,0,0,regular,1,NotEndangered,legume,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51602,1.37487,0.89491,0.26179,0.32262,0,0,1,0,0,37,0,0
BC16,SE,July,H,Trifolium repens,Trifolium repens,9,11.666666666666666,105,0,0,0,52.5,52.5,0,0,regular,1,NotEndangered,legume,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.53223,1.73719,0.94278,0.39374,0.35054,0,0,2,0,0,105,0,0
BC16,SE,July,H,Veronica arvensis,Veronica arvensis,0.1,2.3333333333333335,0.23333333333333336,0.23333333333333336,0,0,0,0,0,0,regular,1,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.64871,1.70759,0.56937,0.21649,0.54803,0,0,1,0.23333333333333336,0,0,0,0
BC16,NW,September,H,Achillea millefolium,Achillea millefolium (aggr.),20,5.333333333333333,106.66666666666666,0,0,0,0,0,0,106.66666666666666,regular,3,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.54139,1.31363,0.8112,0.25085,0.32953,0,0,1,0,0,106.66666666666666,0,0
BC16,NW,September,H,Agrostis capillaris,Agrostis capillaris,15,8.333333333333334,125,0,0,0,0,0,0,125,regular,3,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52099,0.86379,0.57578,0.29897,0.2949,0,0,1,0,0,125,0,0
BC16,NW,September,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.5,1.6666666666666667,0.8333333333333334,0,0,0,0,0,0,0.8333333333333334,regular,3,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.59253,1.48069,0.44486,0.27236,0.42509,0,0,1,0.8333333333333334,0,0,0,0
BC16,NW,September,H,Bellis perennis,Bellis perennis,5,2,10,0,0,0,10,0,0,0,regular,3,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51276,1.51667,0.98959,0.46997,0.3594,0,0,1,0,0,10,0,0
BC16,NW,September,H,Bromus mollis,Bromus hordeaceus,2,10.333333333333334,20.666666666666668,0,0,0,0,0,0,20.666666666666668,regular,3,NotEndangered,graminoid,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.55139,1.75426,0.95232000000000006,0.27891,0.39876,0,0,1,20.666666666666668,0,0,0,0
BC16,NW,September,H,Cardamine hirsuta,Cardamine hirsuta,0.01,1,0.01,0.01,0,0,0,0,0,0,regular,3,Neophyte,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.59769,0.64594,0.28825,0.22901,0.32316,1,0,1,0.01,0.01,0,0.01,0
BC16,NW,September,H,Carex caryophyllea,Carex caryophyllea,2,4,8,0,0,0,0,0,0,8,regular,3,Endangered (2),graminoid,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.48299,1.23049,0.67251,0.29988,0.18368,0,0,1,0,0,8,0,0
BC16,NW,September,H,Cerastium semidecandrum,Cerastium semidecandrum,0.01,1.4166666666666663,0.01416666666666666,0.01416666666666666,0,0,0,0,0,0,regular,3,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46249,1.39189,0.38437,0.30571,0.38883,0,0,1,0.01416666666666666,0,0,0,0
BC16,NW,September,H,Crepis capillaris,Crepis capillaris,0.3,3.666666666666667,1.1,0,0,0,0,0,0,1.1,regular,3,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.52833,1.63653,0.96127,0.27844,0.39266,0,0,1,1.1,1.1,0,0,0
