PlotNo,Subplot,Month,Layer,Taxon,EuroMed,cover,height,Biomass,Seedling,Juvenile,FlowerBud,Flowering,Fruiting,PostFruiting,Vegetative,MowFreq,n_mow_events_befre_sampling
BC17,N,July,H,Crepis capillaris,Crepis capillaris,0.2,11.666666666666666,2.3333333333333335,0,0,1,0,0,0,0,reduced_sown,1
BC17,N,July,H,Elymus repens,Elytrigia repens,0.5,14.333333333333334,7.166666666666667,0,0,0,0,0,0,1,reduced_sown,1
BC17,N,July,H,Festuca pratensis,Schedonorus pratensis,1,13,13,0,0,0,0,0,0,1,reduced_sown,1
BC17,N,July,H,Festuca rubra,Festuca rubra,10,7,70,0,0,0,0,0,0,1,reduced_sown,1
BC17,N,July,H,Hypochaeris radicata,Hypochaeris radicata,2,5.333333333333333,10.666666666666666,0,0,0,1,0,0,0,reduced_sown,1
BC17,N,July,H,Knautia arvense,Knautia arvensis,2,9.333333333333334,18.666666666666668,0,0,1,0,0,0,0,reduced_sown,1
BC17,N,July,H,Leucanthemum vulgare,Leucanthemum vulgare (aggr.),2,3.6666666666666665,7.333333333333333,0,0,0,0,0,0,1,reduced_sown,1
BC17,N,July,H,Lolium perenne,Lolium perenne,0.5,14,7,0,0,0,0,1,0,0,reduced_sown,1
BC17,N,July,H,Luzula campestris,Luzula campestris,1,4.666666666666667,4.666666666666667,0,0,0,0,0,0,1,reduced_sown,1
BC17,N,July,H,Medicago sativa,Medicago sativa,3,33,99,0,0,0,1,0,0,0,reduced_sown,1
BC17,N,July,H,Plantago lanceolata,Plantago lanceolata,12,19.666666666666668,236,0,0,0,1,1,0,0,reduced_sown,1
BC17,N,July,H,Plantago media,Plantago media,0.5,10,5,0,0,0,1,1,0,0,reduced_sown,1
BC17,N,July,H,Poa pratensis,Poa pratensis,1,13.666666666666666,13.666666666666666,0,0,0,0,0,0,1,reduced_sown,1
BC17,N,July,H,Potentilla reptans,Potentilla reptans,2,4.666666666666667,9.333333333333334,0,0,0,1,0,0,0,reduced_sown,1
BC17,N,July,H,Salvia pratensis,Salvia pratensis,0.5,8.666666666666666,4.333333333333333,0,0,0,0,0,0,1,reduced_sown,1
BC17,N,July,H,Sedum sexangulare,Sedum sexangulare,10,3,30,0,0,0,0,0,0,1,reduced_sown,1
BC17,N,July,H,Taraxacum,Taraxacum,0.01,7.333333333333333,0.07333333333333333,0,0,0,0,0,0,1,reduced_sown,1
BC17,N,July,H,Trifolium pratensis,Trifolium pratense,30,14,420,0,0,0,1,0,0,0,reduced_sown,1
BC17,N,July,H,Trifolium repens,Trifolium repens,1,5,5,0,0,0,1,1,0,0,reduced_sown,1
BC17,N,July,H,Trisetum flavescens,Trisetum flavescens,0.5,22.333333333333332,11.166666666666666,0,0,0,1,0,0,0,reduced_sown,1
BC17,S,July,Seedling,Acer,Acer,0.2,6.333333333333333,1.2666666666666666,1,0,0,0,0,0,0,reduced_sown,1
BC17,S,July,H,Achillea millefolium,Achillea millefolium (aggr.),10,19.333333333333332,193.33333333333331,0,0,0,1,0,0,0,reduced_sown,1
BC17,S,July,H,Agrostis capillaris,Agrostis capillaris,4,10.333333333333334,41.333333333333336,0,0,0,1,0,0,0,reduced_sown,1
BC17,S,July,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.1,7.333333333333333,0.7333333333333334,0,0,0,1,0,0,0,reduced_sown,1
BC17,S,July,H,Bellis perennis,Bellis perennis,0.5,3.3333333333333335,1.6666666666666667,0,0,0,0,0,0,1,reduced_sown,1
BC17,S,July,H,Bromus sterilis,Anisantha sterilis,0.5,6,3,1,0,0,0,0,0,0,reduced_sown,1
BC17,S,July,H,Carduus,Carduus,0.5,6,3,0,0,0,0,0,0,1,reduced_sown,1
BC17,S,July,H,Centaurea jacea,Centaurea jacea,7,15.333333333333334,107.33333333333334,0,0,0,0,0,0,1,reduced_sown,1
BC17,S,July,H,Centaurea scabiosa,Centaurea scabiosa,5,16,80,0,0,0,0,0,0,1,reduced_sown,1
BC17,S,July,H,Crepis capillaris,Crepis capillaris,0.5,11.666666666666666,5.833333333333333,0,0,1,0,0,0,0,reduced_sown,1
BC17,S,July,H,Dactylis glomerata,Dactylis glomerata,3,16.333333333333332,49,0,0,0,0,0,0,1,reduced_sown,1
BC17,S,July,H,Daucus carota,Daucus carota,2,13.666666666666666,27.333333333333332,0,0,0,1,0,0,0,reduced_sown,1
BC17,S,July,H,Festuca rubra,Festuca rubra,10,7,70,0,0,0,0,0,0,1,reduced_sown,1
BC17,S,July,H,Geranium molle,Geranium molle,0.3,6,1.7999999999999998,0,0,0,1,0,0,0,reduced_sown,1
BC17,S,July,H,Hypochaeris radicata,Hypochaeris radicata,5,5.333333333333333,26.666666666666664,0,0,0,1,0,0,0,reduced_sown,1
BC17,S,July,H,Knautia arvense,Knautia arvensis,3,9.333333333333334,28,0,0,1,0,0,0,0,reduced_sown,1
BC17,S,July,H,Leucanthemum vulgare,Leucanthemum vulgare (aggr.),1,3.6666666666666665,3.6666666666666665,0,0,0,0,0,0,1,reduced_sown,1
BC17,S,July,H,Lolium perenne,Lolium perenne,2,14,28,0,0,0,0,1,0,0,reduced_sown,1
BC17,S,July,H,Luzula campestris,Luzula campestris,2,4.666666666666667,9.333333333333334,0,0,0,0,0,0,1,reduced_sown,1
BC17,S,July,H,Medicago lupulina,Medicago lupulina,0.01,11.333333333333334,0.11333333333333334,0,0,0,1,0,0,0,reduced_sown,1
BC17,S,July,H,Plantago lanceolata,Plantago lanceolata,8,19.666666666666668,157.33333333333334,0,0,0,1,1,0,0,reduced_sown,1
BC17,S,July,H,Plantago media,Plantago media,2,10,20,0,0,0,1,1,0,0,reduced_sown,1
BC17,S,July,H,Poa pratensis,Poa pratensis,1,13.666666666666666,13.666666666666666,0,0,0,0,0,0,1,reduced_sown,1
BC17,S,July,H,Potentilla reptans,Potentilla reptans,0.1,4.666666666666667,0.46666666666666673,0,0,0,1,0,0,0,reduced_sown,1
BC17,S,July,H,Rumex acetosa,Rumex acetosa,1,9.5,9.5,0,0,0,0,0,0,1,reduced_sown,1
BC17,S,July,H,Salvia pratensis,Salvia pratensis,10,8.666666666666666,86.66666666666666,0,0,0,0,0,0,1,reduced_sown,1
BC17,S,July,H,Sedum sexangulare,Sedum sexangulare,2,3,6,0,0,0,0,0,0,1,reduced_sown,1
BC17,S,July,H,Taraxacum,Taraxacum,0.5,7.333333333333333,3.6666666666666665,0,0,0,0,0,0,1,reduced_sown,1
BC17,S,July,H,Trifolium pratensis,Trifolium pratense,15,14,210,0,0,0,1,0,0,0,reduced_sown,1
BC17,S,July,H,Trifolium repens,Trifolium repens,3,5,15,0,0,0,1,1,0,0,reduced_sown,1
BC17,N,September,Seedling,Acer,Acer,0.01,7,0.07,1,0,0,0,0,0,0,reduced_sown,2
BC17,N,September,H,Achillea millefolium,Achillea millefolium (aggr.),5,14.333333333333334,71.66666666666667,0,0,0,1,1,0,0,reduced_sown,2
BC17,N,September,H,Agrostis capillaris,Agrostis capillaris,25,15,375,0,0,0,0,0,0,1,reduced_sown,2
BC17,N,September,H,Bromus sterilis,Anisantha sterilis,0.1,12,1.2000000000000002,1,0,0,0,0,0,0,reduced_sown,2
BC17,N,September,H,Centaurea jacea,Centaurea jacea,3,14.333333333333334,43,0,0,0,1,1,0,0,reduced_sown,2
BC17,N,September,H,Cerastium,Cerastium,0.01,1,0.01,1,0,0,0,0,0,0,reduced_sown,2
BC17,N,September,H,Crepis capillaris,Crepis capillaris,0.1,6.666666666666667,0.6666666666666667,0,0,0,1,1,0,0,reduced_sown,2
BC17,N,September,H,Daucus carota,Daucus carota,0.5,12.333333333333334,6.166666666666667,0,0,0,0,0,0,1,reduced_sown,2
BC17,N,September,H,Elymus repens,Elytrigia repens,0.5,18.666666666666668,9.333333333333334,0,0,0,0,0,0,1,reduced_sown,2
BC17,N,September,H,Festuca pratensis,Schedonorus pratensis,1,10.333333333333334,10.333333333333334,0,0,0,1,1,0,0,reduced_sown,2
BC17,N,September,H,Festuca rubra,Festuca rubra,7,11,77,0,0,0,0,0,0,1,reduced_sown,2
BC17,N,September,H,Geranium molle,Geranium molle,0.5,5.666666666666667,2.8333333333333335,0,0,0,0,0,0,1,reduced_sown,2
BC17,N,September,H,Hypochaeris radicata,Hypochaeris radicata,1,6.333333333333333,6.333333333333333,0,0,0,1,0,0,0,reduced_sown,2
BC17,N,September,H,Knautia arvense,Knautia arvensis,3,12.5,37.5,0,0,0,1,0,0,0,reduced_sown,2
BC17,N,September,H,Leucanthemum vulgare,Leucanthemum vulgare (aggr.),1,5.666666666666667,5.666666666666667,0,0,0,0,0,0,1,reduced_sown,2
BC17,N,September,H,Lolium perenne,Lolium perenne,0.1,11.666666666666666,1.1666666666666667,0,0,0,0,0,0,1,reduced_sown,2
BC17,N,September,H,Luzula campestris,Luzula campestris,1,7,7,0,0,0,0,1,0,0,reduced_sown,2
BC17,N,September,H,Medicago sativa,Medicago sativa,2,18.333333333333332,36.666666666666664,0,0,0,0,1,0,0,reduced_sown,2
BC17,N,September,H,Myosotis ramosissima,Myosotis ramosissima,0.01,1,0.01,1,0,0,0,0,0,0,reduced_sown,2
BC17,N,September,H,Plantago lanceolata,Plantago lanceolata,16,11,176,0,0,0,1,1,0,0,reduced_sown,2
BC17,N,September,H,Poa pratensis,Poa pratensis,0.1,12.25,1.225,0,0,0,0,0,0,1,reduced_sown,2
BC17,N,September,H,Potentilla reptans,Potentilla reptans,3,7.666666666666667,23,0,0,0,0,0,0,1,reduced_sown,2
BC17,N,September,H,Salvia pratensis,Salvia pratensis,0.5,7,3.5,0,0,0,0,0,0,1,reduced_sown,2
BC17,N,September,H,Sedum sexangulare,Sedum sexangulare,8,3.6666666666666665,29.333333333333332,0,0,0,0,0,0,1,reduced_sown,2
BC17,N,September,H,Taraxacum,Taraxacum,1,6.333333333333333,6.333333333333333,0,0,0,0,0,0,1,reduced_sown,2
BC17,N,September,H,Trifolium pratensis,Trifolium pratense,35,8.333333333333334,291.6666666666667,0,0,0,1,1,0,0,reduced_sown,2
BC17,N,September,H,Trifolium repens,Trifolium repens,1,5,5,0,0,0,0,0,0,1,reduced_sown,2
BC17,N,September,H,Trisetum flavescens,Trisetum flavescens,1,21,21,0,0,0,0,1,0,0,reduced_sown,2
BC17,N,September,H,Veronica arvensis,Veronica arvensis,0.01,1,0.01,1,0,0,0,0,0,0,reduced_sown,2
BC17,S,September,Seedling,Acer,Acer,0.5,7,3.5,1,0,0,0,0,0,0,reduced_sown,2
BC17,S,September,H,Achillea millefolium,Achillea millefolium (aggr.),20,14.333333333333334,286.6666666666667,0,0,0,1,1,0,0,reduced_sown,2
BC17,S,September,H,Agrostis capillaris,Agrostis capillaris,7,15,105,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.1,1.6666666666666667,0.16666666666666669,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Bellis perennis,Bellis perennis,0.5,2,1,0,0,0,1,0,0,0,reduced_sown,2
BC17,S,September,H,Bromus sterilis,Anisantha sterilis,5,12,60,1,0,0,0,0,0,0,reduced_sown,2
BC17,S,September,H,Centaurea jacea,Centaurea jacea,14,14.333333333333334,200.66666666666669,0,0,0,1,1,0,0,reduced_sown,2
BC17,S,September,H,Centaurea scabiosa,Centaurea scabiosa,7,8.666666666666666,60.666666666666664,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Crepis capillaris,Crepis capillaris,1,6.666666666666667,6.666666666666667,0,0,0,1,1,0,0,reduced_sown,2
BC17,S,September,H,Dactylis glomerata,Dactylis glomerata,2,15.666666666666666,31.333333333333332,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Daucus carota,Daucus carota,4,12.333333333333334,49.333333333333336,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Echium vulgare,Echium vulgare,1,3.5,3.5,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Festuca rubra,Festuca rubra,8,11,88,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Geranium molle,Geranium molle,3,5.666666666666667,17,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Hypochaeris radicata,Hypochaeris radicata,3,6.333333333333333,19,0,0,0,1,0,0,0,reduced_sown,2
BC17,S,September,H,Leontodon hispidus,Leontodon hispidus,2,11.5,23,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Knautia arvense,Knautia arvensis,2,12.5,25,0,0,0,1,0,0,0,reduced_sown,2
BC17,S,September,H,Leucanthemum vulgare,Leucanthemum vulgare (aggr.),3,5.666666666666667,17,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Lolium perenne,Lolium perenne,5,11.666666666666666,58.33333333333333,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Luzula campestris,Luzula campestris,5,7,35,0,0,0,0,1,0,0,reduced_sown,2
BC17,S,September,H,Medicago sativa,Medicago sativa,2,18.333333333333332,36.666666666666664,0,0,0,0,1,0,0,reduced_sown,2
BC17,S,September,H,Plantago lanceolata,Plantago lanceolata,8,11,88,0,0,0,1,1,0,0,reduced_sown,2
BC17,S,September,H,Plantago media,Plantago media,3,3.6666666666666665,11,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Poa pratensis,Poa pratensis,0.1,12.25,1.225,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Polygonum aviculare,Polygonum aviculare (aggr.),0.5,15,7.5,0,0,0,1,0,0,0,reduced_sown,2
BC17,S,September,H,Potentilla reptans,Potentilla reptans,0.5,7.666666666666667,3.8333333333333335,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Rumex acetosa,Rumex acetosa,1,8.333333333333334,8.333333333333334,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Salvia pratensis,Salvia pratensis,15,7,105,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Sedum sexangulare,Sedum sexangulare,2,3.6666666666666665,7.333333333333333,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Trifolium pratensis,Trifolium pratense,18,8.333333333333334,150,0,0,0,1,1,0,0,reduced_sown,2
BC17,S,September,H,Trifolium repens,Trifolium repens,0.5,5,2.5,0,0,0,0,0,0,1,reduced_sown,2
BC17,S,September,H,Veronica arvensis,Veronica arvensis,0.2,1,0.2,1,0,0,0,0,0,0,reduced_sown,2
BC18,NW,March,H,Achillea millefolium,Achillea millefolium (aggr.),0.5,2.6666666666666665,1.3333333333333333,0,0,0,0,0,0,1,reduced,0
BC18,NW,March,H,Artemisia vulgaris,Artemisia vulgaris,0.01,1,0.01,0,0,0,0,0,0,1,reduced,0
BC18,NW,March,H,Cardamine hirsuta,Cardamine hirsuta,0.1,1,0.1,0,0,0,1,0,0,0,reduced,0
BC18,NW,March,H,Crepis capillaris,Crepis capillaris,0.1,1,0.1,0,0,0,0,0,0,1,reduced,0
BC18,NW,March,H,Festuca ovina,Festuca ovina,7,4.333333333333333,30.333333333333332,0,0,0,0,0,0,1,reduced,0
BC18,NW,March,H,Festuca rubra,Festuca rubra,10,5.333333333333333,53.33333333333333,0,0,0,0,0,0,1,reduced,0
BC18,NW,March,H,Geranium molle,Geranium molle,0.1,1.3333333333333333,0.13333333333333333,0,0,0,0,0,0,1,reduced,0
BC18,NW,March,H,Hypericum perforatum,Hypericum perforatum,0.1,4,0.4,0,0,0,0,0,0,1,reduced,0
BC18,NW,March,H,Hypochaeris radicata,Hypochaeris radicata,2,2,4,0,0,0,0,0,0,1,reduced,0
BC18,NW,March,H,Plantago lanceolata,Plantago lanceolata,2,2,4,0,0,0,0,0,0,1,reduced,0
BC18,NW,March,H,Poa pratensis,Poa pratensis,0.1,7.333333333333333,0.7333333333333334,0,0,0,0,0,0,1,reduced,0
BC18,NW,March,H,Rumex acetosa,Rumex acetosa,0.5,2.3333333333333335,1.1666666666666667,0,0,0,0,0,0,1,reduced,0
BC18,NW,March,H,Trifolium pratensis,Trifolium pratense,1,4,4,0,0,0,0,0,0,1,reduced,0
BC18,NW,March,H,Trifolium repens,Trifolium repens,3,2,6,0,0,0,0,0,0,1,reduced,0
BC18,NW,March,H,Veronica arvensis,Veronica arvensis,0.1,1,0.1,1,0,0,0,0,0,0,reduced,0
BC18,NW,March,H,Veronica sublobata,Veronica sublobata,0.001,1,0.001,1,0,0,0,0,0,0,reduced,0
BC18,NW,March,H,Vicia sativa,Vicia sativa,1,3.6666666666666665,3.6666666666666665,0,0,0,0,0,0,1,reduced,0
BC18,SE,March,Seedling,Acer,Acer,0.01,2,0.02,1,0,0,0,0,0,0,reduced,0
BC18,SE,March,H,Bellis perennis,Bellis perennis,1,1.6666666666666667,1.6666666666666667,0,0,0,1,0,0,0,reduced,0
BC18,SE,March,H,Dactylis glomerata,Dactylis glomerata,0.5,7,3.5,0,0,0,0,0,0,1,reduced,0
BC18,SE,March,H,Festuca rubra,Festuca rubra,2,5.333333333333333,10.666666666666666,0,0,0,0,0,0,1,reduced,0
BC18,SE,March,H,Ficaria verna,Ficaria verna,0.01,2,0.02,0,0,0,0,0,0,1,reduced,0
BC18,SE,March,H,Galium album,Galium album,0.001,5,0.005,0,0,0,0,0,0,1,reduced,0
BC18,SE,March,H,Geranium molle,Geranium molle,0.01,1.3333333333333333,0.013333333333333332,0,0,0,0,0,0,1,reduced,0
BC18,SE,March,H,Hypochaeris radicata,Hypochaeris radicata,1,2,2,0,0,0,0,0,0,1,reduced,0
BC18,SE,March,H,Lolium perenne,Lolium perenne,0.1,4,0.4,0,0,0,0,0,0,1,reduced,0
BC18,SE,March,H,Plantago lanceolata,Plantago lanceolata,3,2,6,0,0,0,0,0,0,1,reduced,0
BC18,SE,March,H,Plantago media,Plantago media,0.5,3,1.5,0,0,0,0,0,0,1,reduced,0
BC18,SE,March,H,Potentilla argentea,Potentilla argentea,0.1,4,0.4,0,0,0,0,0,0,1,reduced,0
BC18,SE,March,H,Taraxacum,Taraxacum,0.1,1,0.1,0,0,0,0,0,0,1,reduced,0
BC18,SE,March,H,Trifolium dubium,Trifolium dubium,0.01,1,0.01,0,0,0,0,0,0,1,reduced,0
BC18,SE,March,H,Trifolium pratensis,Trifolium pratense,15,4,60,0,0,0,0,0,0,1,reduced,0
BC18,SE,March,H,Vicia sativa,Vicia sativa,5,3.6666666666666665,18.333333333333332,0,0,0,0,0,0,1,reduced,0
BC18,NW,May,Seedling,Acer,Acer,0.5,8,4,1,0,0,0,0,0,0,reduced,0
BC18,NW,May,H,Achillea millefolium,Achillea millefolium (aggr.),1,5.666666666666667,5.666666666666667,0,0,0,0,0,0,1,reduced,0
BC18,NW,May,H,Artemisia vulgaris,Artemisia vulgaris,1,11.5,11.5,0,0,0,0,0,0,1,reduced,0
BC18,NW,May,H,Cerastium semidecandrum,Cerastium semidecandrum,0.1,5,0.5,0,0,0,0,0,0,1,reduced,0
BC18,NW,May,H,Festuca ovina,Festuca ovina,7,18.666666666666668,130.66666666666669,0,0,0,0,0,0,1,reduced,0
BC18,NW,May,H,Festuca rubra,Festuca rubra,2,19.666666666666668,39.333333333333336,0,0,0,1,0,0,0,reduced,0
BC18,NW,May,H,Geranium molle,Geranium molle,0.2,8,1.6,0,0,0,1,0,0,0,reduced,0
BC18,NW,May,H,Hypericum perforatum,Hypericum perforatum,0.3,18.333333333333332,5.499999999999999,0,0,0,0,0,0,1,reduced,0
BC18,NW,May,H,Hypochaeris radicata,Hypochaeris radicata,7,5.333333333333334,37.333333333333336,0,0,1,0,0,0,0,reduced,0
BC18,NW,May,H,Medicago sativa,Medicago sativa,15,47.666666666666664,715,0,0,0,0,0,0,1,reduced,0
BC18,NW,May,H,Plantago lanceolata,Plantago lanceolata,10,10.666666666666666,106.66666666666666,0,0,1,0,0,0,0,reduced,0
BC18,NW,May,Seedling,Rosaceae,Rosaceae,0.2,3.5,0.7000000000000001,1,0,0,0,0,0,0,reduced,0
BC18,NW,May,H,Rumex acetosa,Rumex acetosa,1,6.833333333333333,6.833333333333333,0,0,0,0,0,0,1,reduced,0
BC18,NW,May,Seedling,Sorbus aucuparia,Sorbus aucuparia,0.2,7.5,1.5,1,0,0,0,0,0,0,reduced,0
BC18,NW,May,H,Taraxacum,Taraxacum,0.7,3.3333333333333335,2.3333333333333335,0,0,0,0,1,0,0,reduced,0
BC18,NW,May,H,Trifolium dubium,Trifolium dubium,0.2,4.333333333333333,0.8666666666666667,0,0,0,1,0,0,0,reduced,0
BC18,NW,May,H,Trifolium pratensis,Trifolium pratense,7,16.666666666666668,116.66666666666667,0,0,0,1,0,0,0,reduced,0
BC18,NW,May,H,Veronica arvensis,Veronica arvensis,0.3,4.5,1.3499999999999999,0,0,0,0,1,0,0,reduced,0
BC18,NW,May,H,Vicia sativa,Vicia sativa,2,24.333333333333332,48.666666666666664,0,0,0,1,1,0,0,reduced,0
BC18,SE,May,Seedling,Acer,Acer,0.01,8,0.08,1,0,0,0,0,0,0,reduced,0
BC18,SE,May,H,Bellis perennis,Bellis perennis,3,6.666666666666667,20,0,0,0,1,0,0,0,reduced,0
BC18,SE,May,H,Carex hirta,Carex hirta,0.3,15.666666666666666,4.699999999999999,0,0,0,0,0,0,1,reduced,0
BC18,SE,May,H,Dactylis glomerata,Dactylis glomerata,0.2,12,2.4000000000000004,0,0,0,0,0,0,1,reduced,0
BC18,SE,May,H,Festuca ovina,Festuca ovina,0.5,18.666666666666668,9.333333333333334,0,0,0,0,0,0,1,reduced,0
BC18,SE,May,H,Festuca rubra,Festuca rubra,3,19.666666666666668,59,0,0,0,1,0,0,0,reduced,0
BC18,SE,May,H,Galium album,Galium album,0.001,1,0.001,0,0,0,0,0,0,1,reduced,0
BC18,SE,May,H,Geranium molle,Geranium molle,0.1,8,0.8,0,0,0,1,0,0,0,reduced,0
BC18,SE,May,H,Hypochaeris radicata,Hypochaeris radicata,1,5.333333333333334,5.333333333333334,0,0,1,0,0,0,0,reduced,0
BC18,SE,May,H,Lolium perenne,Lolium perenne,0.3,29,8.7,0,0,0,1,0,0,0,reduced,0
BC18,SE,May,H,Plantago lanceolata,Plantago lanceolata,5,10.666666666666666,53.33333333333333,0,0,1,0,0,0,0,reduced,0
BC18,SE,May,H,Plantago media,Plantago media,0.3,4,1.2,0,0,0,0,0,0,1,reduced,0
BC18,SE,May,H,Potentilla argentea,Potentilla argentea,0.5,9,4.5,0,0,1,0,0,0,0,reduced,0
BC18,SE,May,H,Taraxacum,Taraxacum,0.001,3.3333333333333335,0.0033333333333333335,0,0,0,0,1,0,0,reduced,0
BC18,SE,May,H,Trifolium dubium,Trifolium dubium,0.5,4.333333333333333,2.1666666666666665,0,0,0,1,0,0,0,reduced,0
BC18,SE,May,H,Trifolium pratensis,Trifolium pratense,12,16.666666666666668,200,0,0,0,1,0,0,0,reduced,0
BC18,SE,May,H,Vicia hirsuta,Vicia hirsuta,0.5,20,10,0,0,0,1,1,0,0,reduced,0
BC18,SE,May,H,Vicia sativa,Vicia sativa,0.5,24.333333333333332,12.166666666666666,0,0,0,1,1,0,0,reduced,0
BC18,NW,July,Seedling,Acer,Acer,2,11,22,1,0,0,0,0,0,0,reduced,1
BC18,NW,July,H,Achillea millefolium,Achillea millefolium (aggr.),6,19,114,0,0,0,1,1,0,0,reduced,1
BC18,NW,July,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.1,7,0.7000000000000001,0,0,0,1,1,0,0,reduced,1
BC18,NW,July,H,Artemisia vulgaris,Artemisia vulgaris,4,15,60,0,0,0,0,0,0,1,reduced,1
BC18,NW,July,H,Conyza canadensis,Erigeron canadensis,0.1,12,1.2000000000000002,0,0,0,1,0,0,0,reduced,1
BC18,NW,July,H,Crepis capillaris,Crepis capillaris,1,16,16,0,0,0,1,1,0,0,reduced,1
BC18,NW,July,H,Festuca ovina,Festuca ovina,30,13.333333333333334,400,0,0,0,1,1,0,0,reduced,1
BC18,NW,July,H,Festuca rubra,Festuca rubra,8,15.666666666666666,125.33333333333333,0,0,0,1,1,0,0,reduced,1
BC18,NW,July,H,Geranium molle,Geranium molle,0.3,9.333333333333334,2.8000000000000003,0,0,0,1,0,0,0,reduced,1
BC18,NW,July,H,Hypericum perforatum,Hypericum perforatum,0.01,33,0.33,0,0,0,1,1,0,0,reduced,1
BC18,NW,July,H,Hypochaeris radicata,Hypochaeris radicata,11,11.666666666666666,128.33333333333331,0,0,0,1,0,0,0,reduced,1
BC18,NW,July,H,Medicago lupulina,Medicago lupulina,2,16,32,0,0,0,1,1,0,0,reduced,1
BC18,NW,July,H,Melilotus albus,Melilotus albus,0.5,20,10,0,0,0,1,0,0,0,reduced,1
BC18,NW,July,H,Melilotus officinalis,Melilotus officinalis,0.1,13,1.3,0,0,0,1,0,0,0,reduced,1
BC18,NW,July,H,Plantago lanceolata,Plantago lanceolata,13,22.666666666666668,294.6666666666667,0,0,0,1,1,0,0,reduced,1
BC18,NW,July,H,Rumex acetosa,Rumex acetosa,4,15.333333333333334,61.333333333333336,0,0,0,1,1,0,0,reduced,1
BC18,NW,July,Seedling,Sorbus aucuparia,Sorbus aucuparia,2,12.333333333333334,24.666666666666668,1,0,0,0,0,0,0,reduced,1
BC18,NW,July,H,Taraxacum,Taraxacum,2,10.333333333333334,20.666666666666668,0,0,0,1,0,0,0,reduced,1
BC18,NW,July,H,Trifolium pratensis,Trifolium pratense,15,21.333333333333332,320,0,0,0,1,1,0,0,reduced,1
BC18,NW,July,H,Trifolium repens,Trifolium repens,7,7,49,0,0,0,1,1,0,0,reduced,1
BC18,NW,July,H,Veronica arvensis,Veronica arvensis,0.001,1,0.001,1,0,0,0,0,0,0,reduced,1
BC18,NW,July,H,Vicia sativa,Vicia sativa,0.1,13.333333333333334,1.3333333333333335,1,0,0,0,0,0,0,reduced,1
BC18,SE,July,H,Bellis perennis,Bellis perennis,1,4.333333333333333,4.333333333333333,0,0,1,0,0,0,0,reduced,1
BC18,SE,July,H,Carex hirta,Carex hirta,3,12,36,0,0,0,0,0,0,1,reduced,1
BC18,SE,July,H,Dactylis glomerata,Dactylis glomerata,2,14.333333333333334,28.666666666666668,0,0,0,0,0,0,1,reduced,1
BC18,SE,July,H,Festuca ovina,Festuca ovina,8,13.333333333333334,106.66666666666667,0,0,0,1,1,0,0,reduced,1
BC18,SE,July,H,Festuca rubra,Festuca rubra,3,15.666666666666666,47,0,0,0,1,1,0,0,reduced,1
BC18,SE,July,H,Geranium molle,Geranium molle,0.05,9.333333333333334,0.46666666666666673,0,0,0,1,0,0,0,reduced,1
BC18,SE,July,H,Hypochaeris radicata,Hypochaeris radicata,2,11.666666666666666,23.333333333333332,0,0,0,1,0,0,0,reduced,1
BC18,SE,July,H,Lolium perenne,Lolium perenne,0.01,12.666666666666666,0.12666666666666665,0,0,0,0,0,0,1,reduced,1
BC18,SE,July,H,Plantago lanceolata,Plantago lanceolata,12,22.666666666666668,272,0,0,0,1,1,0,0,reduced,1
BC18,SE,July,H,Plantago media,Plantago media,0.5,6.5,3.25,0,0,0,0,0,0,1,reduced,1
BC18,SE,July,H,Potentilla argentea,Potentilla argentea,2,11.333333333333334,22.666666666666668,0,0,0,1,1,0,0,reduced,1
BC18,SE,July,Seedling,Sorbus aucuparia,Sorbus aucuparia,0.5,12.333333333333334,6.166666666666667,1,0,0,0,0,0,0,reduced,1
BC18,SE,July,H,Taraxacum,Taraxacum,1,10.333333333333334,10.333333333333334,0,0,0,1,0,0,0,reduced,1
BC18,SE,July,H,Trifolium dubium,Trifolium dubium,1,3.6666666666666665,3.6666666666666665,0,0,0,0,0,0,1,reduced,1
BC18,SE,July,H,Trifolium pratensis,Trifolium pratense,20,21.333333333333332,426.66666666666663,0,0,0,1,1,0,0,reduced,1
